Thumb,Index,Middle,Ring,Little,Label
15.16,10.81,12.98,217.40,4.31,Ring_bent
17.34,6.47,8.64,189.17,17.34,Ring_bent
10.81,0.00,15.16,196.81,6.47,Ring_bent
10.81,6.47,10.81,241.00,17.34,Ring_bent
21.72,2.15,19.53,248.97,8.64,Ring_bent
6.47,4.31,6.47,254.31,4.31,Ring_bent
21.72,10.81,30.53,243.65,10.81,Ring_bent
19.53,10.81,8.64,259.67,0.00,Ring_bent
10.81,12.98,19.53,256.99,6.47,Ring_bent
19.53,8.64,28.32,243.65,10.81,Ring_bent
23.91,8.64,19.53,251.63,12.98,Ring_bent
10.81,4.31,2.15,246.30,6.47,Ring_bent
17.34,12.98,17.34,246.30,0.00,Ring_bent
10.81,4.31,17.34,267.76,0.00,Ring_bent
8.64,15.16,30.53,267.76,4.31,Ring_bent
23.91,4.31,23.91,275.91,10.81,Ring_bent
12.98,15.16,12.98,251.63,4.31,Ring_bent
12.98,10.81,15.16,246.30,2.15,Ring_bent
17.34,15.16,23.91,254.31,12.98,Ring_bent
4.31,2.15,17.34,233.08,4.31,Ring_bent
21.72,12.98,12.98,241.00,6.47,Ring_bent
23.91,4.31,12.98,222.60,4.31,Ring_bent
23.91,4.31,10.81,214.81,17.34,Ring_bent
19.53,2.15,17.34,220.00,0.00,Ring_bent
17.34,2.15,17.34,217.40,10.81,Ring_bent
21.72,0.00,10.81,212.22,0.00,Ring_bent
12.98,10.81,17.34,166.56,0.00,Ring_bent
15.16,10.81,15.16,189.17,12.98,Ring_bent
17.34,12.98,23.91,194.26,4.31,Ring_bent
26.11,17.34,26.11,212.22,0.00,Ring_bent
21.72,15.16,8.64,201.92,0.00,Ring_bent
17.34,15.16,26.11,207.06,10.81,Ring_bent
23.91,2.15,21.72,214.81,8.64,Ring_bent
17.34,2.15,26.11,199.36,6.47,Ring_bent
17.34,6.47,10.81,191.71,2.15,Ring_bent
15.16,12.98,15.16,191.71,4.31,Ring_bent
19.53,6.47,23.91,156.65,0.00,Ring_bent
8.64,17.34,12.98,161.60,4.31,Ring_bent
28.32,12.98,28.32,174.05,2.15,Ring_bent
12.98,4.31,12.98,174.05,6.47,Ring_bent
17.34,2.15,21.72,169.05,8.64,Ring_bent
15.16,8.64,26.11,171.55,10.81,Ring_bent
12.98,12.98,10.81,164.08,6.47,Ring_bent
19.53,0.00,26.11,186.64,6.47,Ring_bent
10.81,21.72,21.72,166.56,0.00,Ring_bent
17.34,8.64,12.98,181.59,4.31,Ring_bent
8.64,4.31,23.91,189.17,17.34,Ring_bent
4.31,12.98,6.47,184.11,4.31,Ring_bent
8.64,15.16,17.34,181.59,0.00,Ring_bent
12.98,8.64,21.72,196.81,15.16,Ring_bent
10.81,6.47,23.91,181.59,0.00,Ring_bent
6.47,8.64,26.11,191.71,4.31,Ring_bent
15.16,10.81,17.34,241.00,0.00,Ring_bent
15.16,0.00,19.53,246.30,12.98,Ring_bent
10.81,10.81,12.98,238.35,4.31,Ring_bent
19.53,15.16,30.53,248.97,0.00,Ring_bent
12.98,8.64,23.91,246.30,6.47,Ring_bent
12.98,10.81,15.16,248.97,4.31,Ring_bent
12.98,8.64,28.32,235.71,6.47,Ring_bent
6.47,10.81,15.16,235.71,12.98,Ring_bent
10.81,0.00,10.81,243.65,4.31,Ring_bent
26.11,6.47,28.32,241.00,10.81,Ring_bent
19.53,12.98,28.32,235.71,19.53,Ring_bent
17.34,4.31,17.34,243.65,4.31,Ring_bent
6.47,4.31,12.98,265.06,12.98,Ring_bent
10.81,2.15,23.91,270.47,15.16,Ring_bent
12.98,2.15,17.34,295.12,12.98,Ring_bent
12.98,10.81,28.32,292.36,0.00,Ring_bent
15.16,8.64,12.98,251.63,0.00,Ring_bent
19.53,19.53,17.34,262.36,8.64,Ring_bent
19.53,0.00,26.11,259.67,8.64,Ring_bent
10.81,8.64,30.53,289.60,4.31,Ring_bent
15.16,8.64,10.81,297.89,15.16,Ring_bent
19.53,10.81,19.53,262.36,8.64,Ring_bent
17.34,8.64,26.11,267.76,0.00,Ring_bent
15.16,15.16,21.72,273.19,0.00,Ring_bent
17.34,12.98,28.32,265.06,6.47,Ring_bent
15.16,6.47,26.11,265.06,0.00,Ring_bent
12.98,15.16,21.72,267.76,0.00,Ring_bent
19.53,8.64,12.98,262.36,8.64,Ring_bent
10.81,4.31,28.32,265.06,10.81,Ring_bent
19.53,8.64,17.34,275.91,0.00,Ring_bent
21.72,12.98,30.53,259.67,0.00,Ring_bent
19.53,17.34,19.53,243.65,0.00,Ring_bent
15.16,0.00,26.11,235.71,6.47,Ring_bent
12.98,0.00,15.16,235.71,6.47,Ring_bent
19.53,6.47,30.53,238.35,2.15,Ring_bent
12.98,6.47,8.64,233.08,4.31,Ring_bent
21.72,17.34,15.16,207.06,15.16,Ring_bent
15.16,10.81,17.34,201.92,0.00,Ring_bent
21.72,19.53,19.53,246.30,0.00,Ring_bent
6.47,8.64,28.32,243.65,0.00,Ring_bent
2.15,12.98,19.53,267.76,0.00,Ring_bent
6.47,15.16,19.53,259.67,2.15,Ring_bent
10.81,2.15,8.64,243.65,17.34,Ring_bent
23.91,12.98,17.34,262.36,2.15,Ring_bent
21.72,8.64,8.64,248.97,26.11,Ring_bent
10.81,6.47,8.64,225.22,12.98,Ring_bent
6.47,10.81,15.16,262.36,0.00,Ring_bent
12.98,6.47,6.47,238.35,0.00,Ring_bent
12.98,6.47,0.00,222.60,15.16,Ring_bent
2.15,4.31,10.81,209.64,2.15,Ring_bent
17.34,12.98,6.47,154.18,6.47,Ring_bent
10.81,0.00,0.00,113.05,15.16,Ring_bent
15.16,4.31,8.64,98.88,6.47,Ring_bent
12.98,2.15,6.47,89.52,15.16,Ring_bent
0.00,12.98,19.53,91.85,2.15,Ring_bent
21.72,6.47,6.47,89.52,8.64,Ring_bent
15.16,15.16,17.34,87.20,6.47,Ring_bent
10.81,10.81,12.98,89.52,8.64,Ring_bent
0.00,4.31,4.31,82.56,6.47,Ring_bent
10.81,12.98,15.16,113.05,6.47,Ring_bent
10.81,6.47,12.98,132.23,12.98,Ring_bent
10.81,10.81,12.98,129.81,10.81,Ring_bent
12.98,4.31,12.98,105.94,10.81,Ring_bent
4.31,4.31,6.47,129.81,10.81,Ring_bent
2.15,12.98,8.64,113.05,10.81,Ring_bent
8.64,10.81,8.64,129.81,8.64,Ring_bent
21.72,6.47,0.00,115.43,8.64,Ring_bent
2.15,0.00,6.47,125.00,4.31,Ring_bent
17.34,15.16,10.81,110.68,4.31,Ring_bent
8.64,10.81,12.98,117.82,10.81,Ring_bent
15.16,8.64,6.47,115.43,10.81,Ring_bent
12.98,6.47,10.81,120.21,6.47,Ring_bent
12.98,2.15,15.16,117.82,6.47,Ring_bent
10.81,4.31,8.64,94.19,15.16,Ring_bent
21.72,10.81,4.31,110.68,12.98,Ring_bent
6.47,6.47,0.00,105.94,8.64,Ring_bent
6.47,15.16,6.47,94.19,8.64,Ring_bent
12.98,15.16,12.98,105.94,0.00,Ring_bent
12.98,8.64,0.00,89.52,2.15,Ring_bent
8.64,0.00,0.00,101.23,10.81,Ring_bent
10.81,15.16,10.81,105.94,10.81,Ring_bent
4.31,0.00,10.81,110.68,0.00,Ring_bent
6.47,4.31,6.47,101.23,0.00,Ring_bent
15.16,2.15,12.98,101.23,12.98,Ring_bent
6.47,6.47,8.64,105.94,15.16,Ring_bent
12.98,8.64,0.00,101.23,17.34,Ring_bent
17.34,15.16,12.98,108.31,10.81,Ring_bent
8.64,8.64,2.15,113.05,10.81,Ring_bent
12.98,8.64,17.34,101.23,12.98,Ring_bent
19.53,17.34,8.64,110.68,8.64,Ring_bent
12.98,12.98,0.00,110.68,8.64,Ring_bent
12.98,15.16,15.16,98.88,6.47,Ring_bent
8.64,2.15,19.53,110.68,0.00,Ring_bent
10.81,4.31,10.81,127.40,0.00,Ring_bent
15.16,10.81,0.00,122.60,15.16,Ring_bent
15.16,4.31,2.15,139.50,15.16,Ring_bent
15.16,2.15,15.16,137.07,6.47,Ring_bent
6.47,10.81,17.34,154.18,2.15,Ring_bent
15.16,0.00,12.98,151.72,17.34,Ring_bent
17.34,15.16,6.47,149.27,4.31,Ring_bent
4.31,8.64,6.47,117.82,12.98,Ring_bent
15.16,8.64,12.98,146.82,6.47,Ring_bent
4.31,15.16,12.98,141.94,12.98,Ring_bent
17.34,10.81,15.16,184.11,8.64,Ring_bent
0.00,8.64,19.53,144.38,2.15,Ring_bent
0.00,8.64,12.98,154.18,10.81,Ring_bent
12.98,12.98,4.31,125.00,8.64,Ring_bent
10.81,0.00,12.98,125.00,12.98,Ring_bent
15.16,6.47,8.64,149.27,10.81,Ring_bent
4.31,0.00,17.34,134.65,12.98,Ring_bent
8.64,4.31,6.47,144.38,0.00,Ring_bent
0.00,8.64,8.64,132.23,10.81,Ring_bent
10.81,0.00,8.64,139.50,10.81,Ring_bent
12.98,0.00,17.34,127.40,10.81,Ring_bent
15.16,17.34,17.34,144.38,0.00,Ring_bent
10.81,10.81,10.81,139.50,10.81,Ring_bent
6.47,4.31,8.64,132.23,8.64,Ring_bent
12.98,10.81,12.98,137.07,19.53,Ring_bent
10.81,0.00,15.16,144.38,8.64,Ring_bent
10.81,6.47,4.31,144.38,8.64,Ring_bent
15.16,2.15,15.16,144.38,17.34,Ring_bent
2.15,4.31,0.00,149.27,10.81,Ring_bent
21.72,6.47,17.34,151.72,10.81,Ring_bent
23.91,0.00,19.53,139.50,8.64,Ring_bent
4.31,15.16,0.00,174.05,10.81,Ring_bent
4.31,2.15,6.47,181.59,8.64,Ring_bent
8.64,12.98,0.00,181.59,10.81,Ring_bent
4.31,10.81,12.98,181.59,0.00,Ring_bent
2.15,2.15,6.47,151.72,2.15,Ring_bent
4.31,8.64,15.16,181.59,17.34,Ring_bent
4.31,15.16,0.00,144.38,10.81,Ring_bent
6.47,2.15,12.98,265.06,6.47,Ring_bent
17.34,4.31,8.64,289.60,0.00,Ring_bent
12.98,19.53,15.16,292.36,12.98,Ring_bent
15.16,2.15,12.98,235.71,15.16,Ring_bent
2.15,8.64,12.98,227.83,0.00,Ring_bent
19.53,6.47,0.00,243.65,17.34,Ring_bent
0.00,2.15,2.15,243.65,15.16,Ring_bent
17.34,0.00,21.72,254.31,4.31,Ring_bent
8.64,6.47,8.64,286.85,15.16,Ring_bent
2.15,12.98,2.15,267.76,4.31,Ring_bent
2.15,2.15,8.64,278.63,12.98,Ring_bent
8.64,8.64,10.81,265.06,12.98,Ring_bent
6.47,12.98,0.00,284.11,12.98,Ring_bent
8.64,8.64,19.53,265.06,17.34,Ring_bent
0.00,10.81,12.98,273.19,0.00,Ring_bent
10.81,12.98,8.64,273.19,15.16,Ring_bent
0.00,0.00,17.34,262.36,15.16,Ring_bent
12.98,0.00,12.98,289.60,8.64,Ring_bent
0.00,2.15,12.98,309.03,0.00,Ring_bent
15.16,4.31,15.16,300.67,10.81,Ring_bent
17.34,19.53,21.72,300.67,4.31,Ring_bent
17.34,4.31,19.53,303.45,8.64,Ring_bent
8.64,8.64,15.16,289.60,19.53,Ring_bent
0.00,17.34,0.00,331.61,2.15,Ring_bent
17.34,0.00,2.15,281.37,2.15,Ring_bent
12.98,4.31,15.16,281.37,10.81,Ring_bent
6.47,6.47,2.15,297.89,15.16,Ring_bent
15.16,0.00,4.31,284.11,8.64,Ring_bent
12.98,12.98,12.98,270.47,2.15,Ring_bent
10.81,10.81,8.64,273.19,0.00,Ring_bent
6.47,0.00,15.16,295.12,4.31,Ring_bent
6.47,4.31,17.34,278.63,15.16,Ring_bent
0.00,12.98,10.81,275.91,8.64,Ring_bent
10.81,4.31,17.34,284.11,2.15,Ring_bent
6.47,0.00,15.16,284.11,0.00,Ring_bent
4.31,0.00,12.98,292.36,12.98,Ring_bent
8.64,0.00,8.64,278.63,6.47,Ring_bent
10.81,10.81,10.81,289.60,10.81,Ring_bent
2.15,4.31,17.34,292.36,17.34,Ring_bent
17.34,0.00,15.16,286.85,0.00,Ring_bent
4.31,10.81,15.16,270.47,15.16,Ring_bent
12.98,12.98,2.15,292.36,10.81,Ring_bent
6.47,10.81,17.34,281.37,8.64,Ring_bent
12.98,15.16,19.53,270.47,12.98,Ring_bent
2.15,12.98,6.47,275.91,15.16,Ring_bent
10.81,0.00,4.31,238.35,2.15,Ring_bent
10.81,0.00,8.64,256.99,0.00,Ring_bent
8.64,17.34,15.16,207.06,10.81,Ring_bent
4.31,0.00,0.00,233.08,2.15,Ring_bent
6.47,0.00,4.31,204.49,15.16,Ring_bent
0.00,8.64,10.81,201.92,19.53,Ring_bent
21.72,6.47,17.34,199.36,15.16,Ring_bent
2.15,6.47,12.98,179.07,8.64,Ring_bent
0.00,2.15,17.34,204.49,0.00,Ring_bent
23.91,4.31,17.34,196.81,2.15,Ring_bent
10.81,8.64,6.47,176.56,8.64,Ring_bent
15.16,0.00,4.31,199.36,10.81,Ring_bent
4.31,8.64,10.81,204.49,6.47,Ring_bent
8.64,8.64,8.64,212.22,2.15,Ring_bent
10.81,15.16,10.81,194.26,6.47,Ring_bent
15.16,15.16,8.64,199.36,12.98,Ring_bent
0.00,6.47,15.16,204.49,4.31,Ring_bent
4.31,8.64,2.15,191.71,15.16,Ring_bent
0.00,17.34,19.53,199.36,17.34,Ring_bent
2.15,15.16,6.47,186.64,0.00,Ring_bent
10.81,10.81,23.91,184.11,6.47,Ring_bent
8.64,0.00,6.47,199.36,0.00,Ring_bent
0.00,15.16,6.47,189.17,12.98,Ring_bent
12.98,10.81,2.15,212.22,0.00,Ring_bent
0.00,0.00,8.64,207.06,2.15,Ring_bent
6.47,0.00,23.91,191.71,10.81,Ring_bent
0.00,0.00,12.98,207.06,15.16,Ring_bent
17.34,12.98,17.34,207.06,4.31,Ring_bent
0.00,0.00,12.98,191.71,4.31,Ring_bent
15.16,10.81,2.15,179.07,15.16,Ring_bent
4.31,10.81,6.47,179.07,10.81,Ring_bent
4.31,10.81,8.64,181.59,6.47,Ring_bent
6.47,2.15,19.53,186.64,4.31,Ring_bent
4.31,8.64,12.98,181.59,0.00,Ring_bent
10.81,15.16,21.72,204.49,17.34,Ring_bent
0.00,10.81,17.34,194.26,8.64,Ring_bent
4.31,8.64,10.81,201.92,10.81,Ring_bent
4.31,2.15,17.34,189.17,6.47,Ring_bent
12.98,15.16,4.31,196.81,6.47,Ring_bent
17.34,12.98,12.98,204.49,10.81,Ring_bent
8.64,17.34,21.72,204.49,12.98,Ring_bent
8.64,12.98,2.15,207.06,6.47,Ring_bent
2.15,12.98,12.98,217.40,4.31,Ring_bent
10.81,10.81,15.16,204.49,15.16,Ring_bent
2.15,17.34,15.16,209.64,8.64,Ring_bent
23.91,10.81,12.98,209.64,8.64,Ring_bent
4.31,8.64,19.53,209.64,0.00,Ring_bent
0.00,4.31,10.81,196.81,6.47,Ring_bent
12.98,0.00,12.98,222.60,0.00,Ring_bent
10.81,12.98,19.53,217.40,0.00,Ring_bent
10.81,10.81,21.72,209.64,0.00,Ring_bent
4.31,0.00,8.64,204.49,6.47,Ring_bent
8.64,17.34,15.16,201.92,12.98,Ring_bent
17.34,4.31,15.16,209.64,12.98,Ring_bent
6.47,10.81,6.47,204.49,8.64,Ring_bent
0.00,19.53,19.53,214.81,0.00,Ring_bent
10.81,10.81,15.16,199.36,8.64,Ring_bent
4.31,10.81,10.81,209.64,0.00,Ring_bent
4.31,2.15,12.98,189.17,2.15,Ring_bent
0.00,2.15,2.15,181.59,6.47,Ring_bent
17.34,4.31,8.64,222.60,19.53,Ring_bent
12.98,2.15,17.34,212.22,6.47,Ring_bent
12.98,12.98,15.16,194.26,0.00,Ring_bent
4.31,12.98,0.00,212.22,21.72,Ring_bent
4.31,10.81,8.64,201.92,0.00,Ring_bent
0.00,6.47,4.31,217.40,17.34,Ring_bent
12.98,4.31,12.98,184.11,6.47,Ring_bent
10.81,2.15,8.64,196.81,12.98,Ring_bent
10.81,0.00,10.81,166.56,15.16,Ring_bent
4.31,4.31,4.31,189.17,2.15,Ring_bent
15.16,2.15,6.47,154.18,10.81,Ring_bent
15.16,21.72,6.47,176.56,0.00,Ring_bent
8.64,4.31,21.72,179.07,0.00,Ring_bent
8.64,19.53,10.81,161.60,4.31,Ring_bent
17.34,6.47,8.64,166.56,4.31,Ring_bent
6.47,0.00,15.16,146.82,8.64,Ring_bent
2.15,4.31,2.15,141.94,8.64,Ring_bent
19.53,10.81,10.81,146.82,2.15,Ring_bent
6.47,12.98,17.34,144.38,12.98,Ring_bent
12.98,0.00,2.15,151.72,4.31,Ring_bent
15.16,12.98,0.00,139.50,12.98,Ring_bent
8.64,0.00,10.81,156.65,21.72,Ring_bent
12.98,10.81,8.64,164.08,12.98,Ring_bent
10.81,0.00,8.64,166.56,8.64,Ring_bent
19.53,12.98,15.16,156.65,6.47,Ring_bent
6.47,0.00,12.98,156.65,15.16,Ring_bent
10.81,10.81,6.47,144.38,2.15,Ring_bent
10.81,8.64,6.47,149.27,17.34,Ring_bent
6.47,2.15,2.15,174.05,12.98,Ring_bent
6.47,8.64,17.34,161.60,17.34,Ring_bent
2.15,19.53,23.91,151.72,6.47,Ring_bent
6.47,17.34,0.00,137.07,6.47,Ring_bent
12.98,0.00,15.16,146.82,10.81,Ring_bent
12.98,2.15,26.11,141.94,10.81,Ring_bent
12.98,0.00,2.15,146.82,12.98,Ring_bent
12.98,2.15,0.00,164.08,10.81,Ring_bent
0.00,6.47,12.98,149.27,0.00,Ring_bent
8.64,6.47,6.47,159.12,6.47,Ring_bent
0.00,0.00,19.53,169.05,0.00,Ring_bent
0.00,10.81,17.34,179.07,4.31,Ring_bent
10.81,0.00,19.53,159.12,15.16,Ring_bent
12.98,10.81,4.31,189.17,8.64,Ring_bent
2.15,12.98,23.91,189.17,6.47,Ring_bent
2.15,8.64,15.16,191.71,0.00,Ring_bent
17.34,2.15,19.53,179.07,12.98,Ring_bent
4.31,2.15,17.34,169.05,2.15,Ring_bent
12.98,4.31,15.16,179.07,15.16,Ring_bent
0.00,4.31,34.96,171.55,8.64,Ring_bent
10.81,0.00,2.15,176.56,8.64,Ring_bent
19.53,10.81,8.64,171.55,2.15,Ring_bent
12.98,8.64,28.32,166.56,4.31,Ring_bent
6.47,8.64,8.64,174.05,0.00,Ring_bent
6.47,0.00,10.81,189.17,8.64,Ring_bent
2.15,2.15,15.16,181.59,2.15,Ring_bent
15.16,10.81,17.34,189.17,2.15,Ring_bent
12.98,10.81,19.53,199.36,0.00,Ring_bent
2.15,12.98,19.53,146.82,12.98,Ring_bent
15.16,8.64,10.81,120.21,12.98,Ring_bent
10.81,4.31,21.72,125.00,6.47,Ring_bent
0.00,4.31,19.53,125.00,6.47,Ring_bent
8.64,6.47,19.53,164.08,4.31,Ring_bent
15.16,2.15,12.98,161.60,12.98,Ring_bent
15.16,8.64,6.47,164.08,12.98,Ring_bent
6.47,4.31,19.53,164.08,6.47,Ring_bent
0.00,8.64,15.16,174.05,15.16,Ring_bent
12.98,0.00,17.34,169.05,0.00,Ring_bent
10.81,12.98,21.72,181.59,12.98,Ring_bent
21.72,15.16,15.16,176.56,12.98,Ring_bent
8.64,17.34,17.34,189.17,0.00,Ring_bent
0.00,10.81,23.91,189.17,8.64,Ring_bent
10.81,8.64,12.98,186.64,10.81,Ring_bent
17.34,8.64,2.15,204.49,2.15,Ring_bent
19.53,0.00,21.72,189.17,0.00,Ring_bent
12.98,15.16,8.64,186.64,2.15,Ring_bent
2.15,15.16,23.91,191.71,0.00,Ring_bent
17.34,12.98,19.53,174.05,10.81,Ring_bent
12.98,8.64,12.98,189.17,12.98,Ring_bent
17.34,0.00,8.64,186.64,15.16,Ring_bent
15.16,12.98,4.31,171.55,0.00,Ring_bent
0.00,15.16,19.53,194.26,19.53,Ring_bent
10.81,12.98,17.34,196.81,12.98,Ring_bent
15.16,8.64,8.64,179.07,12.98,Ring_bent
4.31,8.64,23.91,191.71,12.98,Ring_bent
0.00,6.47,6.47,204.49,15.16,Ring_bent
10.81,10.81,17.34,194.26,10.81,Ring_bent
15.16,12.98,23.91,191.71,0.00,Ring_bent
8.64,6.47,4.31,191.71,6.47,Ring_bent
0.00,12.98,10.81,176.56,2.15,Ring_bent
10.81,4.31,21.72,194.26,10.81,Ring_bent
0.00,0.00,15.16,194.26,4.31,Ring_bent
8.64,0.00,8.64,196.81,0.00,Ring_bent
17.34,0.00,6.47,209.64,8.64,Ring_bent
6.47,10.81,21.72,189.17,2.15,Ring_bent
10.81,6.47,6.47,209.64,4.31,Ring_bent
8.64,17.34,19.53,201.92,6.47,Ring_bent
10.81,19.53,19.53,212.22,0.00,Ring_bent
6.47,17.34,15.16,189.17,0.00,Ring_bent
10.81,6.47,15.16,199.36,8.64,Ring_bent
4.31,6.47,17.34,186.64,0.00,Ring_bent
21.72,19.53,4.31,199.36,6.47,Ring_bent
2.15,0.00,6.47,199.36,6.47,Ring_bent
17.34,0.00,12.98,196.81,2.15,Ring_bent
10.81,17.34,10.81,201.92,4.31,Ring_bent
8.64,4.31,17.34,189.17,15.16,Ring_bent
19.53,0.00,10.81,181.59,8.64,Ring_bent
15.16,0.00,2.15,196.81,4.31,Ring_bent
19.53,8.64,4.31,184.11,8.64,Ring_bent
4.31,8.64,19.53,184.11,12.98,Ring_bent
12.98,0.00,21.72,176.56,8.64,Ring_bent
6.47,4.31,15.16,176.56,12.98,Ring_bent
8.64,8.64,12.98,184.11,15.16,Ring_bent
17.34,8.64,19.53,176.56,0.00,Ring_bent
12.98,4.31,12.98,184.11,19.53,Ring_bent
10.81,12.98,12.98,169.05,15.16,Ring_bent
10.81,0.00,17.34,189.17,15.16,Ring_bent
8.64,21.72,26.11,191.71,0.00,Ring_bent
17.34,8.64,15.16,196.81,4.31,Ring_bent
12.98,10.81,21.72,191.71,12.98,Ring_bent
0.00,2.15,17.34,171.55,17.34,Ring_bent
8.64,0.00,19.53,184.11,19.53,Ring_bent
17.34,2.15,8.64,171.55,2.15,Ring_bent
12.98,0.00,8.64,189.17,0.00,Ring_bent
17.34,4.31,12.98,171.55,2.15,Ring_bent
2.15,17.34,21.72,171.55,6.47,Ring_bent
23.91,4.31,8.64,164.08,4.31,Ring_bent
6.47,4.31,17.34,156.65,8.64,Ring_bent
8.64,4.31,12.98,171.55,0.00,Ring_bent
6.47,0.00,23.91,146.82,8.64,Ring_bent
4.31,6.47,19.53,146.82,10.81,Ring_bent
8.64,10.81,2.15,141.94,19.53,Ring_bent
10.81,10.81,30.53,154.18,2.15,Ring_bent
21.72,6.47,17.34,159.12,17.34,Ring_bent
17.34,6.47,10.81,149.27,0.00,Ring_bent
17.34,17.34,10.81,154.18,17.34,Ring_bent
8.64,19.53,26.11,166.56,10.81,Ring_bent
15.16,4.31,17.34,161.60,6.47,Ring_bent
6.47,2.15,23.91,156.65,4.31,Ring_bent
10.81,10.81,19.53,161.60,6.47,Ring_bent
0.00,17.34,15.16,174.05,10.81,Ring_bent
0.00,6.47,12.98,174.05,12.98,Ring_bent
6.47,10.81,15.16,169.05,4.31,Ring_bent
10.81,10.81,21.72,186.64,12.98,Ring_bent
21.72,21.72,21.72,184.11,15.16,Ring_bent
4.31,0.00,12.98,169.05,12.98,Ring_bent
4.31,0.00,15.16,174.05,6.47,Ring_bent
0.00,2.15,12.98,176.56,17.34,Ring_bent
0.00,12.98,10.81,181.59,6.47,Ring_bent
10.81,4.31,21.72,184.11,10.81,Ring_bent
12.98,8.64,6.47,174.05,0.00,Ring_bent
2.15,10.81,17.34,161.60,0.00,Ring_bent
15.16,6.47,4.31,174.05,15.16,Ring_bent
6.47,10.81,8.64,171.55,6.47,Ring_bent
17.34,10.81,12.98,161.60,2.15,Ring_bent
4.31,8.64,4.31,127.40,10.81,Ring_bent
10.81,10.81,19.53,129.81,6.47,Ring_bent
0.00,17.34,15.16,159.12,10.81,Ring_bent
0.00,10.81,4.31,137.07,15.16,Ring_bent
12.98,17.34,6.47,169.05,12.98,Ring_bent
12.98,10.81,19.53,179.07,0.00,Ring_bent
17.34,0.00,12.98,181.59,15.16,Ring_bent
15.16,0.00,10.81,184.11,0.00,Ring_bent
2.15,8.64,15.16,164.08,6.47,Ring_bent
8.64,0.00,4.31,184.11,0.00,Ring_bent
8.64,12.98,10.81,181.59,0.00,Ring_bent
6.47,2.15,17.34,184.11,2.15,Ring_bent
8.64,0.00,15.16,174.05,10.81,Ring_bent
6.47,8.64,6.47,164.08,10.81,Ring_bent
15.16,8.64,15.16,184.11,6.47,Ring_bent
15.16,0.00,10.81,179.07,2.15,Ring_bent
10.81,2.15,6.47,179.07,6.47,Ring_bent
17.34,10.81,15.16,186.64,6.47,Ring_bent
10.81,4.31,19.53,141.94,10.81,Ring_bent
8.64,0.00,19.53,137.07,4.31,Ring_bent
12.98,12.98,2.15,132.23,2.15,Ring_bent
8.64,2.15,17.34,139.50,8.64,Ring_bent
6.47,4.31,6.47,122.60,6.47,Ring_bent
6.47,12.98,8.64,179.07,8.64,Ring_bent
12.98,4.31,6.47,161.60,6.47,Ring_bent
6.47,6.47,6.47,181.59,10.81,Ring_bent
12.98,10.81,26.11,179.07,8.64,Ring_bent
2.15,15.16,19.53,159.12,6.47,Ring_bent
8.64,2.15,15.16,176.56,15.16,Ring_bent
8.64,15.16,12.98,179.07,8.64,Ring_bent
15.16,10.81,15.16,161.60,10.81,Ring_bent
8.64,12.98,17.34,156.65,2.15,Ring_bent
12.98,4.31,15.16,146.82,0.00,Ring_bent
10.81,0.00,8.64,127.40,10.81,Ring_bent
15.16,8.64,8.64,141.94,2.15,Ring_bent
17.34,17.34,23.91,134.65,15.16,Ring_bent
8.64,4.31,21.72,181.59,21.72,Ring_bent
17.34,8.64,12.98,171.55,10.81,Ring_bent
26.11,0.00,15.16,174.05,21.72,Ring_bent
8.64,2.15,19.53,139.50,12.98,Ring_bent
8.64,0.00,15.16,166.56,0.00,Ring_bent
2.15,4.31,17.34,161.60,17.34,Ring_bent
12.98,2.15,4.31,129.81,12.98,Ring_bent
15.16,15.16,23.91,179.07,10.81,Ring_bent
6.47,12.98,17.34,179.07,2.15,Ring_bent
10.81,6.47,21.72,164.08,4.31,Ring_bent
6.47,4.31,4.31,176.56,17.34,Ring_bent
17.34,10.81,19.53,189.17,8.64,Ring_bent
21.72,10.81,8.64,174.05,15.16,Ring_bent
8.64,4.31,19.53,141.94,12.98,Ring_bent
17.34,8.64,28.32,146.82,0.00,Ring_bent
8.64,4.31,4.31,141.94,4.31,Ring_bent
8.64,4.31,21.72,139.50,15.16,Ring_bent
2.15,4.31,17.34,132.23,17.34,Ring_bent
15.16,10.81,21.72,137.07,15.16,Ring_bent
0.00,6.47,17.34,144.38,10.81,Ring_bent
15.16,4.31,6.47,149.27,2.15,Ring_bent
6.47,15.16,17.34,141.94,10.81,Ring_bent
15.16,12.98,21.72,134.65,19.53,Ring_bent
12.98,19.53,21.72,146.82,15.16,Ring_bent
10.81,12.98,4.31,149.27,4.31,Ring_bent
19.53,6.47,26.11,137.07,6.47,Ring_bent
15.16,2.15,12.98,141.94,15.16,Ring_bent
2.15,8.64,17.34,134.65,4.31,Ring_bent
19.53,8.64,19.53,139.50,2.15,Ring_bent
4.31,15.16,10.81,146.82,6.47,Ring_bent
21.72,6.47,19.53,149.27,6.47,Ring_bent
10.81,2.15,10.81,139.50,0.00,Ring_bent
19.53,4.31,17.34,141.94,12.98,Ring_bent
19.53,10.81,17.34,137.07,6.47,Ring_bent
10.81,0.00,8.64,146.82,10.81,Ring_bent
4.31,0.00,17.34,141.94,15.16,Ring_bent
15.16,8.64,21.72,139.50,2.15,Ring_bent
21.72,4.31,12.98,117.82,6.47,Ring_bent
10.81,2.15,30.53,113.05,12.98,Ring_bent
10.81,2.15,28.32,115.43,15.16,Ring_bent
